编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
2088,工业用地,泰州市,泰兴市,泰兴市格瑞特纺织机械有限公司,根思乡根思村小井四组,50,挂牌出让,,195.242,,2017,2017年12,2017年12月27日,4762,2,9524,泰兴市格瑞特纺织机械有限公司,,,,,,,,,,,,,,2019年6月27日,2020年12月27日
2089,工业用地,泰州市,泰兴市,江苏久星互感器有限公司,张桥镇常巷村常巷七组,50,挂牌出让,,573.635,,2017,2017年12,2017年12月27日,12205,1.2,14646,江苏久星互感器有限公司,,,,,,,,,,,,,,2019年6月27日,2020年12月27日
2090,工业用地,泰州市,姜堰市,江苏中智自动化有限公司厂房,张甸镇宫王村,50,挂牌出让,,370.7,,2017,2017年12,2017年12月26日,11233,1.5,16849.5,江苏中智自动化有限公司,,,,,,,,,,,,,,2018年1月26日,2019年1月26日
2091,其他普通商品住房用地,泰州市,泰州市本级,泰州经济开发区青年南路西侧、苏源花园南侧,泰州经济开发区青年南路西侧、苏源花园南侧,70,挂牌出让,,170100,,2017,2017年12,2017年12月26日,122257,1.8,220062.6,泰州凤城河建设发展有限公司,,,,,,,,,,,,,,2018年12月7日,2021年12月7日
2092,其他普通商品住房用地,泰州市,泰州市本级,泰州经济开发区凤凰西路北侧、天虹路西侧,泰州经济开发区凤凰西路北侧、天虹路西侧,70,挂牌出让,,34800,,2017,2017年12,2017年12月26日,42150,1.2,50580,泰州凤城河建设发展有限公司,,,,,,,,,,,,,,2018年12月7日,2020年12月7日
2093,其他普通商品住房用地,泰州市,海陵区,海陵区梅兰西路北侧、青年南路西侧,海陵区梅兰西路北侧、青年南路西侧,70,挂牌出让,,65500,,2017,2017年12,2017年12月26日,47586,1.8,85654.8,泰州市新滨江开发有限责任公司,,,,,,,,,,,,,,2018年12月7日,2020年12月7日
2094,公园与绿地,泰州市,高港区,高港大道东侧绿化带,高港区高港大道东侧,,划拨,,0,,2017,2017年12,2017年12月25日,222607,0,0,泰州市港城建设投资发展有限公司,,,,,,,,,,,,,,2018年4月23日,2019年4月23日
2095,工业用地,泰州市,姜堰市,吴克强、周志泓,沈高镇华杨村,50,挂牌出让,,144.1,,2017,2017年12,2017年12月25日,5145,1.2,6174,吴克强、周志泓,,,,,,,,,,,,,,2018年6月1日,2019年6月1日
2096,工业用地,泰州市,泰兴市,江苏兆胜科技股份有限公司,滨江镇红旗村陈垈组、后塘组、周垈组，戴垈组,50,挂牌出让,,2668.72,,2017,2017年12,2017年12月25日,66718,1.2,80061.6,江苏兆胜科技股份有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2097,工业用地,泰州市,泰兴市,泰兴梅兰新材料有限公司,滨江镇褚港村压榨、戴行组,50,挂牌出让,,726.16,,2017,2017年12,2017年12月25日,18154,2.5,45385,泰兴梅兰新材料有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2098,工业用地,泰州市,泰兴市,泰兴市青峰水泥制品有限公司,新街镇严家堡村集体,50,挂牌出让,,84.8,,2017,2017年12,2017年12月25日,2120,2,4240,泰兴市青峰水泥制品有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2099,工业用地,泰州市,泰兴市,江苏兴厦机电科技有限公司,姚王镇新镇居委会姚庄四、五组，陆庄三组,50,挂牌出让,,343.299,,2017,2017年12,2017年12月25日,6666,2,13332,江苏兴厦机电科技有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2100,工业用地,泰州市,泰兴市,伯乐森特种阀制造有限公司,姚王镇新镇居委会姚庄四、五组，陆庄三组,50,挂牌出让,,635.5615,,2017,2017年12,2017年12月25日,12341,2,24682,伯乐森特种阀制造有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2101,工业用地,泰州市,泰兴市,江苏泽龙环保科技有限公司,姚王镇东阳社区曾庄二组、十里甸村甸何七组,50,挂牌出让,,635.798,,2017,2017年12,2017年12月25日,14786,2,29572,江苏泽龙环保科技有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2102,工业用地,泰州市,泰兴市,泰兴市宏源钢丝制品有限公司,古溪镇横垛居委会刘王一组,50,挂牌出让,,268.0818,,2017,2017年12,2017年12月25日,5394,2,10788,泰兴市宏源钢丝制品有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2103,工业用地,泰州市,泰兴市,泰兴市美世界五金有限公司,古溪镇常桥村封桥三组,50,挂牌出让,,92.664,,2017,2017年12,2017年12月25日,2288,2,4576,泰兴市美世界五金有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2104,工业用地,泰州市,泰兴市,泰兴市宏业钢丝制造有限公司,古溪镇横垛居委会刘王一组,50,挂牌出让,,297.9018,,2017,2017年12,2017年12月25日,5994,2,11988,泰兴市宏业钢丝制造有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2105,工业用地,泰州市,泰兴市,江苏茂翔电子科技有限公司,古溪镇野芹村桃园七组,50,挂牌出让,,28.48,,2017,2017年12,2017年12月25日,640,2,1280,江苏茂翔电子科技有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2106,工业用地,泰州市,泰兴市,泰兴市恒力钢丝制造有限公司,分界镇长生居委会十二组,50,挂牌出让,,320.3448,,2017,2017年12,2017年12月25日,6306,2,12612,泰兴市恒力钢丝制造有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2107,仓储用地,泰州市,泰兴市,泰兴市华锦建筑安装工程有限公司,根思乡井坔村前进1组,50,挂牌出让,,69.0155,,2017,2017年12,2017年12月25日,1423,2,2846,泰兴市华锦建筑安装工程有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2108,仓储用地,泰州市,泰兴市,泰州市泰普机电工程有限公司,分界镇赵庄村6组,50,挂牌出让,,32.2575,,2017,2017年12,2017年12月25日,759,2,1518,泰州市泰普机电工程有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2109,工业用地,泰州市,泰兴市,双乐颜料泰兴市有限公司,滨江镇殷石村双杜组、东石组、中石组、西石组、后石组,50,挂牌出让,,2412.36,,2017,2017年12,2017年12月25日,60309,2.5,150772.5,双乐颜料泰兴市有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2110,工业用地,泰州市,泰兴市,泰兴梅兰新材料有限公司,滨江镇褚港村冯西组、压榨组、褚家组、戴行组、姚桥组、冯东组、犴垡组、蒋后组、戴顾组、蒋前组,50,挂牌出让,,5977.16,,2017,2017年12,2017年12月25日,149429,2.5,373572.5,泰兴梅兰新材料有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2111,工业用地,泰州市,泰兴市,江苏塑光汽车部件有限公司,姚王镇王庄村姚王五、六、七、八组、村集体,50,挂牌出让,,1167.2064,,2017,2017年12,2017年12月25日,28608,2,57216,江苏塑光汽车部件有限公司,,,,,,,,,,,,,,2019年6月25日,2020年12月25日
2112,其他普通商品住房用地,泰州市,靖江市,居住（华靖资产）,中圩西路南侧，八圩港西侧,70,挂牌出让,,45000,,2017,2017年12,2017年12月22日,66228.5,1.8,119211.3,江苏华靖资产经营有限公司,,,,,,,,,,,,,,2018年12月12日,2020年12月12日
2113,其他商服用地,泰州市,靖江市,居住（华靖资产）,城东大道两侧，江山路北侧,70,挂牌出让,,50000,,2017,2017年12,2017年12月22日,77043,2,154086,江苏华靖资产经营有限公司,,,,,,,,,,,,,,2019年12月12日,2021年12月12日
2114,港口码头用地,泰州市,泰兴市,泰兴市姚王镇人民政府,姚王镇,,划拨,,0,,2017,2017年12,2017年12月22日,161064,1.2,193276.8,泰兴市姚王镇人民政府,,,,,,,,,,,,,,2018年9月25日,2020年9月25日
2115,公园与绿地,泰州市,泰兴市,泰兴市姚王镇人民政府,姚王镇,,划拨,,0,,2017,2017年12,2017年12月22日,97892,1.2,117470.4,泰兴市姚王镇人民政府,,,,,,,,,,,,,,2018年9月25日,2020年9月25日
2116,经济适用住房用地,泰州市,姜堰市,中天二村四期项目,罗塘街道太宇村,,划拨,,0,,2017,2017年12,2017年12月20日,23066,1.45,33445.7,江苏中天正宜置业有限公司,,,,,,,,,,,,,,2017年12月21日,2019年12月21日
2117,工业用地,泰州市,泰兴市,泰兴市平顺皮革制品有限公司,元竹镇镇北村十八组,50,挂牌出让,,372.76,,2017,2017年12,2017年12月20日,9319,2,18638,泰兴市平顺皮革制品有限公司,,,,,,,,,,,,,,2019年6月20日,2020年12月20日
2118,工业用地,泰州市,泰兴市,钱禄,济川街道向阳村时岱组,50,挂牌出让,,306.284,,2017,2017年12,2017年12月20日,6961,2,13922,钱禄,,,,,,,,,,,,,,2019年6月20日,2020年12月20日
2119,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道郭庄村北庄组,50,挂牌出让,,718.096,,2017,2017年12,2017年12月20日,12130,2,24260,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,2019年6月20日,2020年12月20日
2120,工业用地,泰州市,泰兴市,江苏恒悦定制大米有限公司,新街镇霍庄村四、五组,50,挂牌出让,,715.2478,,2017,2017年12,2017年12月20日,16949,2,33898,江苏恒悦定制大米有限公司,,,,,,,,,,,,,,2019年6月20日,2020年12月20日
2121,仓储用地,泰州市,泰兴市,泰兴市鼎泰物流有限公司,滨江镇蔡桥村蒋元组,50,挂牌出让,,147.74,,2017,2017年12,2017年12月20日,3320,1.3,4316,泰兴市鼎泰物流有限公司,,,,,,,,,,,,,,2019年6月20日,2020年12月20日
2122,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道郭庄村巷东组、中庄组、郭庄组、北庄组,50,挂牌出让,,2269.092,,2017,2017年12,2017年12月20日,38136,2,76272,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,2019年6月20日,2020年12月20日
2123,工业用地,泰州市,兴化市,江苏威鹰机械有限公司,兴化市陈堡镇工业园区、文泰路南侧,50,挂牌出让,,860.5,,2017,2017年12,2017年12月19日,30998.7,0,0,江苏威鹰机械有限公司,,,,,,,,,,,,,,2018年6月5日,2020年6月5日
2124,工业用地,泰州市,兴化市,兴化市博尔特电气技术有限公司,兴化市大垛镇阮中村板桥北侧,50,挂牌出让,,139,,2017,2017年12,2017年12月19日,4954.6,0,0,兴化市博尔特电气技术有限公司,,,,,,,,,,,,,,2018年6月5日,2019年6月5日
2125,工业用地,泰州市,兴化市,泰州永达生物科技有限公司,兴化市钓鱼镇大兴金公路南侧钓鱼村（扬傲自然村西）,50,挂牌出让,,63.5,,2017,2017年12,2017年12月19日,2287.9,0,0,泰州永达生物科技有限公司,,,,,,,,,,,,,,2018年6月5日,2019年6月5日
2126,其他普通商品住房用地,泰州市,姜堰市,苏州市宏阔置业有限公司商住楼,姜堰区花园路北侧、高教路西侧,70,挂牌出让,,28012,,2017,2017年12,2017年12月18日,62040,2.1,130284,苏州市宏阔置业有限公司,,,,,,,,,,,,,,2018年9月19日,2021年9月19日
2127,工业用地,泰州市,姜堰市,泰州市龙马建设发展有限公司厂房,罗塘街道唐园村,3,租赁,,36.5,,2017,2017年12,2017年12月15日,7299,1.2,8758.8,,,,,,,,,,,,,,,2018年1月15日,2019年1月15日
2128,工业用地,泰州市,靖江市,江苏格兰环境科技有限公司,新桥镇太和村,50,挂牌出让,,620.42,,2017,2017年12,2017年12月14日,13787,2,27574,江苏格兰环境科技有限公司,,,,,,,,,,,,,,2019年3月31日,2021年9月30日
2129,工业用地,泰州市,泰兴市,森田新能源材料（泰兴）有限公司,滨江镇殷石村前石组、王庄组,50,挂牌出让,,885.04,,2017,2017年12,2017年12月13日,22126,2.5,55315,森田新能源材料（泰兴）有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2130,工业用地,泰州市,泰兴市,江苏畅安井盖有限公司,滨江镇石桥东蒋组、西蒋组、殷石村焦东组,50,挂牌出让,,766.636,,2017,2017年12,2017年12月13日,16666,1.2,19999.2,江苏畅安井盖有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2131,工业用地,泰州市,泰兴市,江苏江大泵业制造有限公司,虹桥镇桃园村五圩组,50,挂牌出让,,748.56,,2017,2017年12,2017年12月13日,18714,2,37428,江苏江大泵业制造有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2132,工业用地,泰州市,泰兴市,泰州市百冠泵阀科技有限公司,虹桥镇四仙村湘子西组、湘子东组、四新西组,50,挂牌出让,,732.1707,,2017,2017年12,2017年12月13日,17309,2,34618,泰州市百冠泵阀科技有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2133,工业用地,泰州市,泰兴市,泰兴市航宇接插件有限公司,虹桥镇清水村集体、夏坝组,50,挂牌出让,,281.68,,2017,2017年12,2017年12月13日,7042,2,14084,泰兴市航宇接插件有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2134,工业用地,泰州市,泰兴市,泰兴市亚星标牌有限责任公司,虹桥镇高圩村张六房组,50,挂牌出让,,88.929,,2017,2017年12,2017年12月13日,2169,2,4338,泰兴市亚星标牌有限责任公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2135,工业用地,泰州市,泰兴市,江苏盛泰电力设备有限公司,虹桥镇涌兴村李圩组,50,挂牌出让,,345.5188,,2017,2017年12,2017年12月13日,8266,2,16532,江苏盛泰电力设备有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2136,工业用地,泰州市,泰兴市,泰兴市双龙塑业有限公司,虹桥镇七圩村匹圩六组,50,挂牌出让,,81.16,,2017,2017年12,2017年12月13日,2029,2,4058,泰兴市双龙塑业有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2137,仓储用地,泰州市,泰兴市,泰兴市恒泽宇物流有限公司,虹桥镇涌兴村孙圩组,50,挂牌出让,,142.965,,2017,2017年12,2017年12月13日,3177,2,6354,泰兴市恒泽宇物流有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2138,工业用地,泰州市,泰兴市,泰兴市龙立包装有限公司,虹桥镇七圩村匹圩六组,50,挂牌出让,,103.68,,2017,2017年12,2017年12月13日,2592,2,5184,泰兴市龙立包装有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2139,工业用地,泰州市,泰兴市,泰兴市蝶俏制衣厂,虹桥镇七圩村中桥西组、南三十二组,50,挂牌出让,,86.436,,2017,2017年12,2017年12月13日,2058,2,4116,泰兴市蝶俏制衣厂,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2140,工业用地,泰州市,泰兴市,泰州百力化学股份有限公司,滨江镇过船村大圩组、解放组、胜利组、北陈组、仁垈组、夹巷组、蒋港村后北组、前北组,50,挂牌出让,,777.656,,2017,2017年12,2017年12月13日,17674,2.5,44185,泰州百力化学股份有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2141,工业用地,泰州市,泰兴市,江苏中丹化工技术有限公司,滨江镇中港村祺东组,50,挂牌出让,,233.72,,2017,2017年12,2017年12月13日,5843,2.5,14607.5,江苏中丹化工技术有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2142,工业用地,泰州市,泰兴市,双乐颜料泰兴市有限公司,滨江镇殷石村东石组、后石组,50,挂牌出让,,177.7104,,2017,2017年12,2017年12月13日,3444,2.5,8610,双乐颜料泰兴市有限公司,,,,,,,,,,,,,,2019年6月13日,2020年12月13日
2143,工业用地,泰州市,兴化市,泰州嘉和电气有限公司,兴化市张郭镇赵万村南甸区域,50,挂牌出让,,65.5,,2017,2017年12,2017年12月13日,2352.6,0.7,1646.82,泰州嘉和电气有限公司,,,,,,,,,,,,,,2018年5月29日,2019年5月29日
2144,工业用地,泰州市,兴化市,江苏苏影影视道具有限公司,兴化市竹泓镇尖沟村大兴路北侧,50,挂牌出让,,490,,2017,2017年12,2017年12月13日,17650.1,0.8,14120.08,江苏苏影影视道具有限公司,,,,,,,,,,,,,,2018年5月29日,2020年5月29日
2145,工业用地,泰州市,兴化市,兴化市渭水河制冰厂,兴化市大邹镇渭水村,50,挂牌出让,,66.5,,2017,2017年12,2017年12月13日,2380.1,1,2380.1,兴化市渭水河制冰厂,,,,,,,,,,,,,,2018年5月29日,2019年5月29日
2146,工业用地,泰州市,兴化市,江苏圣迪威五金科技有限公司,兴化市张郭镇葛尤村张陶公路东侧1号地块,50,挂牌出让,,605.5,,2017,2017年12,2017年12月13日,21812.2,0.7,15268.54,江苏圣迪威五金科技有限公司,,,,,,,,,,,,,,2018年5月29日,2020年5月29日
2147,工业用地,泰州市,兴化市,兴化市航科材料科技有限公司,兴化市张郭镇葛尤村张陶公路东侧2号地块,50,挂牌出让,,459.5,,2017,2017年12,2017年12月13日,16552.9,0.6,9931.74,兴化市航科材料科技有限公司,,,,,,,,,,,,,,2018年5月29日,2018年11月29日
2148,其他普通商品住房用地,泰州市,泰兴市,靖江市中远置业有限公司,泰兴市黄桥镇西河路东侧、通站路北侧,70,挂牌出让,,8158,,2017,2017年12,2017年12月13日,42076.2,2,84152.4,靖江市中远置业有限公司,,,,,,,,,,,,,,2019年6月13日,2021年12月13日
2149,其他普通商品住房用地,泰州市,泰兴市,泰兴市恒润置业有限公司,黄桥镇致富南路西侧、通站路南侧,70,挂牌出让,,4908,,2017,2017年12,2017年12月13日,24020,1.8,43236,泰兴市恒润置业有限公司,,,,,,,,,,,,,,2019年6月13日,2021年12月13日
2150,住宿餐饮用地,泰州市,兴化市,兴化市西子金座置业有限公司,兴化市文峰路东侧、将军庙路南侧,40,挂牌出让,,1718,,2017,2017年12,2017年12月12日,10213.4,2.85,29108.19,兴化市西子金座置业有限公司,,,,,,,,,,,,,,2018年6月30日,2021年6月30日
2151,工业用地,泰州市,靖江市,靖江港口集团有限公司,靖城镇旺桥村,50,挂牌出让,,4507.23,,2017,2017年12,2017年12月12日,150241,2,300482,靖江港口集团有限公司,,,,,,,,,,,,,,2019年4月30日,2021年10月31日
2152,工业用地,泰州市,靖江市,江苏恒艾健康服务产业有限公司,靖城镇新普村、宜和村,50,挂牌出让,,5268.82,,2017,2017年12,2017年12月8日,209080,2,418160,江苏恒艾健康服务产业有限公司,,,,,,,,,,,,,,2019年3月31日,2021年9月30日
